COURSE_CODE,COURSE_TITLE,QUIZ GLOBAL TITLE ,GLOBAL QUIZ_CODE,GLOBAL QUIZ QUESTION_CODE,Quiz,option 1,answer,option2,answer,option 4,answer,option5,answer,option6,answer,option7,answer
FMPS_C006,الملصقات التربوية  2024,الملصقات التربوية  2024 الاختبار النهائي,FMPS_C006_QG6,FMPS_C006_QG6_Q48,"صحيح او  خطأ: في المستوى التمهيدي الثاني وفي المرحلة الثالثة، يُتوقع من الطفل أن يُوظف المفاهيم المتعلقة بدرجة الحرارة لوصف الحالة الجوية ، مما يُساعده على تطوير قدراته اللغوية والإدراكية في مجال وصف الظواهر البيئية بدقة ووضوح.

",خطأ,false ,صحيح,true ,,,,,,,,
FMPS_C006,الملصقات التربوية  2024,الملصقات التربوية  2024 الاختبار النهائي,FMPS_C006_QG6,FMPS_C006_QG6_Q49," من بين الأهداف التالية، حدد تلك التي تبدو لك صحيحة: في المرحلة الرابعة (أبريل، ماي، يونيو)، يُتوقع من الطفل أن يقوم بالوصف باستخدام جمل متكاملة تتضمن العناصر الأساسية التالية:


","الفاعل: الذي يشير إلى من يقوم بالفعل.
",true ,الحدث: وهو ما يتم وصفه أو وقوعه.,false ,الصفة: التي تضيف تفاصيل وتوضح خصائص الحدث أو الفاعل.,true ,الوقت: لتحديد متى وقع الحدث.,false ,الفعل: الذي يعبر عن الحدث أو الفعل الذي يجري,true ,,
FMPS_C006,الملصقات التربوية  2024,الملصقات التربوية  2024 الاختبار النهائي,FMPS_C006_QG6,FMPS_C006_QG6_Q50,"صحيح او  خطأ:  خلال الفترة الزمنية الرابعة (أبريل، ماي، يونيو) عند تحديد حالة الطقس، يتم الاعتماد على مجموعة من الوسائل التعليمية المتنوعة. فمنها:
-ملصق حالة الطقس:الذي  يُعرض على شكل ملصق يوضح مختلف حالات الطقس بطريقة مرئية وجذابة.
-بطاقات جمل باللغة الفرنسية: تُكتب بأسلوب الكتابة script، حيث تحمل كل بطاقة جملة تصف حالة الطقس، مثل:
lle temps est nuageux
وهذه الوسائل لا تساعد الأطفال فقط على التعرف على المفردات والتراكيب اللغوية الخاصة بوصف الطقس، بل يُسهم أيضاً في تعزيز مهارات القراءة والربط بين المعلومات المرئية واللفظية.
",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C006,الملصقات التربوية  2024,الملصقات التربوية  2024 الاختبار النهائي,FMPS_C006_QG6,FMPS_C006_QG6_Q51,"صحيح او  خطأ:  يمكن للمربي أن يقوم بتنظيم  نقاشًا مع الأطفال حول مفهوم درجة الحرارة وعلاقتها بالملابس التي يرتدونها.

",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C006,الملصقات التربوية  2024,الملصقات التربوية  2024 الاختبار النهائي,FMPS_C006_QG6,FMPS_C006_QG6_Q52,"صحيح او  خطأ:يمكن للمربي أن يساعد الأطفال على التعبير عن حالة الطقس باستخدام جملة بسيطة مثل ""الطقس ممطر"" ويُسهم هذا النشاط في تعزيز مهارات الأطفال اللغوية وربط المفردات بالصورة والمعنى، مما يُعمّق فهمهم لمفهوم الطقس.
",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C006,الملصقات التربوية  2024,الملصقات التربوية  2024 الاختبار النهائي,FMPS_C006_QG6,FMPS_C006_QG6_Q53,"صحيح او  خطأ: يمكن استغلال ملصق فصول السنة كأداة تعليمية لتعريف الأطفال بالملابس المناسبة لكل فصل ويعمل هذا الملصق على توضيح الفروق بين الفصول المختلفة، مما يساعد الأطفال على الربط بين التغيرات المناخية والاحتياجات المرتبطة بالملابس.
",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C006,الملصقات التربوية  2024,الملصقات التربوية  2024 الاختبار النهائي,FMPS_C006_QG6,FMPS_C006_QG6_Q54,"صحيح او  خطأ:  يمكن استخدام النشيد  مع الأطفال كوسيلة تفاعلية ممتعة للتعريف بفصول السنة الأربعة مما يساهم  في ربط المفاهيم الموسمية بالموسيقى والإيقاع، مما يجعل عملية التعلم أكثر جاذبية .
",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C006,الملصقات التربوية  2024,الملصقات التربوية  2024 الاختبار النهائي,FMPS_C006_QG6,FMPS_C006_QG6_Q55,"صحيح او  خطأ:  لجذب انتباه الأطفال، يمكن للمربي استخدام دمية القسم المتحركة كأداة تحفيزية، تشجعهم على التعرف على فصول السنة بطريقة ممتعة وتفاعلية .",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C006,الملصقات التربوية  2024,الملصقات التربوية  2024 الاختبار النهائي,FMPS_C006_QG6,FMPS_C006_QG6_Q56,"صحيح او  خطأ:  في إطار تنشيط ملصق الأعداد، يقوم المربي بتحفيز الأطفال على مراقبة الأشياء من حولهم بهدف الربط بين الأعداد والكميات، كما يشجعهم على ربط الأعداد بمجموعة الأطفال المسؤولين.
",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C006,الملصقات التربوية  2024,الملصقات التربوية  2024 الاختبار النهائي,FMPS_C006_QG6,FMPS_C006_QG6_Q57,"صحيح او  خطأ: في إطار تنشيط ملصق الأعداد، يقوم المربي بتحفيز الأطفال على مراقبة الأشياء من حولهم بهدف الربط بين الأعداد والكميات، كما يشجعهم على ربط الأعداد بمجموعة الأطفال المسؤولين.
",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C006,الملصقات التربوية  2024,الملصقات التربوية  2024 الاختبار النهائي,FMPS_C006_QG6,FMPS_C006_QG6_Q58,"صحيح او  خطأ:يساهم ملصق الحروف الهجائية في تمكين الأطفال من التعرف على الحروف والأشكال أثناء الأنشطة الاعتيادية، مما يُعزز من مهاراتهم اللغوية والإدراكية بطريقة ممتعة وتفاعلية.
",خطأ,false ,صحيح,true ,,,,,,,,
FMPS_C006,الملصقات التربوية  2024,الملصقات التربوية  2024 الاختبار النهائي,FMPS_C006_QG6,FMPS_C006_QG6_Q59,"صحيح او  خطأ: لتشجيع الأطفال على ترديد الحروف، يمكن للمربي استخدام نشيد تحفيزي مثل ""أنا القطار السريع"".فهو يعمل  على خلق   تجربة تفاعلية سهلة التذكر لدى الأطفال
",خطأ,false ,صحيح,true ,,,,,,,,
FMPS_C006,الملصقات التربوية  2024,الملصقات التربوية  2024 الاختبار النهائي,FMPS_C006_QG6,FMPS_C006_QG6_Q60,"صحيح او  خطأ:  خلال الأنشطة الاعتيادية، يُمكن للأطفال من خلال ملصق الألوان التعرف على أسماء الألوان وشهور السنة بطريقة مرئية وتفاعلية .
",خطأ,false ,صحيح,true ,,,,,,,,
FMPS_C006,الملصقات التربوية  2024,الملصقات التربوية  2024 الاختبار النهائي,FMPS_C006_QG6,FMPS_C006_QG6_Q61,"صحيح او  خطأ:  يعرض ملصق الألوان مجموعة متنوعة من الرسومات التي تُبرز مختلف الألوان بطريقة جذابة.

",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C006,الملصقات التربوية  2024,الملصقات التربوية  2024 الاختبار النهائي,FMPS_C006_QG6,FMPS_C006_QG6_Q62,"صحيح او  خطأ:  في المستوى الأول، يستطيع المربي عرض الألوان الأساسية، حيث يكون الأطفال قد تعرفوا على معظم الألوان في مستوى القسم الصغير، مما يساعد على ترسيخ معرفتهم وتمييزهم البصري

",خطأ,false ,صحيح,true ,,,,,,,,
FMPS_C006,الملصقات التربوية  2024,الملصقات التربوية  2024 الاختبار النهائي,FMPS_C006_QG6,FMPS_C006_QG6_Q63,"صحيح او  خطأ:   في المستوى الأول، يتم وضع ملصق الألوان في ركن التجمع مع بقية الملصقات المصنفة حسب موضوعات التعلم، مما يسهم في تعزيز بيئة تعليمية مرئية ومنظمة تساعد الأطفال على التعرف على الألوان والمفاهيم المرتبطة بها بسهولة
",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C006,الملصقات التربوية  2024,الملصقات التربوية  2024 الاختبار النهائي,FMPS_C006_QG6,FMPS_C006_QG6_Q64,"صحيح او  خطأ:  خلال فترة التنشيط المرتبطة بملصق الأشكال الهندسية، يقوم المربي بتحفيز الأطفال على ملاحظة الأشياء المحيطة وربطها بالأشكال الهندسية الموجودة، مما يساعدهم على ضبط وتحديد الأنماط المختلفة والتعرف على الخصائص البصرية للأشكال بطريقة عملية وتفاعلية.",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C006,الملصقات التربوية  2024,الملصقات التربوية  2024 الاختبار النهائي,FMPS_C006_QG6,FMPS_C006_QG6_Q65,"صحيح او  خطأ: يُعَدّ ملصق الأشكال الهندسية من الأدوات التربوية المؤقتة وغير الدائمة، ويحتوي الملصق على مجموعة متنوعة من الأشكال الهندسية مصحوبة بأسمائها، مما يساعد الأطفال على التعرف على هذه الأشكال وتثبيت معلوماتهم عنها بطريقة بصرية وجذابة

",خطأ,false ,صحيح,true ,,,,,,,,
FMPS_C006,الملصقات التربوية  2024,الملصقات التربوية  2024 الاختبار النهائي,FMPS_C006_QG6,FMPS_C006_QG6_Q66,"صحيح او  خطأ:  عندما يظهر سلوك غير مرغوب فيه لدى الأطفال، يمكن للمربي أن يعتمد على ملصق قواعد العيش كأداة توجيهية مستمرة فهذا الملصق لا يعمل فقط كمرجع فوري لإعادة التأكيد على المبادئ والسلوكيات المتوقعة، بل يُساعد أيضًا في ترسيخ قيم الانضباط والاحترام لدى الأطفال. فمن خلال الرجوع إليه باستمرار طوال اليوم، يُمكن للمربي تذكير الأطفال بالقواعد الأساسية التي تضمن بيئة تعليمية إيجابية ومنظمة، مما يُسهم في تقليل السلوكيات السلبية وتعزيز السلوكيات البناءة.
",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C006,الملصقات التربوية  2024,الملصقات التربوية  2024 الاختبار النهائي,FMPS_C006_QG6,FMPS_C006_QG6_Q67,"صحيح او  خطأ: يستخدم المربي ملصق قواعد العيش لتحسيس الأطفال بأهمية الالتزام بالسلوكيات والقواعد الأساسية داخل القسم وخارجه. من خلال هذا الملصق، يُعرّف المربي الأطفال بالمبادئ التي تساهم في خلق بيئة صفية منظمة وآمنة، ويشجعهم على تطبيقها في حياتهم اليومية، مما يعزز من سلوكهم الإيجابي والتعاوني
",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C006,الملصقات التربوية  2024,الملصقات التربوية  2024 الاختبار النهائي,FMPS_C006_QG6,FMPS_C006_QG6_Q68,"صحيح او  خطأ: تُعد الأنشطة الاعتيادية أداة تعليمية أساسية تعمل كمرجعية ثابتة تساعد الطفل على تطبيق ومواكبة التعلمات التي اكتسبها. فمن خلال تكرار هذه الأنشطة، يتمكن الطفل من ترسيخ المعلومات والمهارات بشكل فعّال، مما يعزز من قدرته على استيعاب المحتوى وتطبيقه في مواقف الحياة اليومية.
",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C006,الملصقات التربوية  2024,الملصقات التربوية  2024 الاختبار النهائي,FMPS_C006_QG6,FMPS_C006_QG6_Q69,"من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة: على المربي  احترام المعايير الخاصة بكل ملصق،  وتحضيره بشكل مناسب لتحقيق الأهداف المرجوة ،  مع الأخذ بعين الاعتبار المستوى المستوى المستهدف

", طريقة تنظيمه,true ,طريقة  تلصيقه,false , طريقة  عرضه,true ,طريقة استعماله من طرف الأطفال,true ,طريقة  تقديمه,false , طريقة  رسمه,false 
FMPS_C006,الملصقات التربوية  2024,الملصقات التربوية  2024 الاختبار النهائي,FMPS_C006_QG6,FMPS_C006_QG6_Q70,"صحيح او  خطأ: في المستوى الأول، يبدأ المربي السنة الدراسية باستخدام الملصقات التي تعتمد على كتابة الحروف الكبيرة (Capital) فقط. ومع مرور الوقت وتطور مهارات الأطفال، يتم إدخال عنصر جديد تدريجيًا؛ حيث تُضاف الكتابة بخط اليد (en Cursive) في نهاية السنة الدراسية.و هذا النهج التدريجي يُساهم في تيسير عملية التعلم، إذ يبدأ الأطفال بتعلم أشكال الحروف البسيطة والواضحة، ومن ثم ينتقلون إلى أشكال أكثر انسيابية وتفصيلًا، مما يعزز تطور مهاراتهم الكتابية بشكل ملحوظ ويساهم في بناء أساس قوي للكتابة المستقلة",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C006,الملصقات التربوية  2024,الملصقات التربوية  2024 الاختبار النهائي,FMPS_C006_QG6,FMPS_C006_QG6_Q71,"صحيح او  خطأ: في المستوى الثاني، يصبح من الضروري إدراج الأنماط الثلاثة للكتابة بشكل تدريجي ومنظم على الملصقات. ويتم تقديم كل نمط بطريقة تتناسب مع مستوى تطور الطفل، بحيث يبدأ بتعريفه على شكل واحد من الكتابة، ثم يُضاف تدريجياً النمط الثاني والثالث. وهذا التدرج يساعد الأطفال على تمييز الفروق بين الأساليب المختلفة ويُسهم في تسهيل عملية انتقالهم من شكل كتابة إلى آخر.",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q1",التخطيط هو مجموعة من اللانشطة التي من خلا لها يتم تطوير الحركية الدقيقة باستعمال دعامات مختلفة ؟ ,صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q2", يساهم التخطيط في تطور المهارات اللغوية عند الطفل ؟ ,صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q3", تساهم آلتخطيط  في تنمية قدرات مهارة الكتابة عند الطفل ؟,صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q4",""" من بين الاهداف المشتركة بين آلتخطيط، الرسم الكتابة :
أ) التعبير الفني و الجمالي الحر أو الموجه
ب) إنتاج الخطوط و الرسومات ذات دلالة
ج) الإدراك والمهارة الحركية""						",أ) التعبير الفني و الجمالي الحر أو الموجه,true ,ب) إنتاج الخطوط و الرسومات ذات دلالة,false ,"ج) الإدراك والمهارة الحركية""",true ,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q5","التخطيط  له وضيفة  :
أ) دلالية 
ب) رمزية ",أ) دلالية,false ,ب) رمزية,true ,,,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q6",التخطيط يقتصر فقط على احترام التدرج في تنمية  الحركية  دون الحاجة إلى دعامات متعددة ؟      ,خطأ,false ,صحيح,true ,,,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q7","تعد الخربشة خطوط عشوائية، مندفعة، تعبيرية و رمزية ؟
",خطأ,false ,صحيح,true ,,,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q8", تتميز مرحلة معرفة الشكل ببداية التحكم الحركي إعطاء رموز للشكل؟,صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q9", تتميز مرحلة التحكم الحركي بالقدرة على الإ نتاج و إحترام التعليمة ؟,صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q10","  تساعد أنشطَة الحركية  الدقيقة عن طريق الأ لعا ب وتنويع الدعامات
 في الإعداد للكتابة
",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q11","إذا كانت الجانبية المهينة لدى طفل هي الجانبية اليسرى ،كمربي  ماذا عليك فعله ؟
أ) مساعدة الطفل تديجيا على إعتماد الجانبية اليمنى
ب)إحترام إعتماد الطفل للجانبية اليسرى",أ) مساعدة الطفل تديجيا على إعتماد الجانبية اليمنى,false ,ب)إحترام إعتماد الطفل للجانبية اليسرى,true ,,,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q12"," إذا لاحضت أن الطفل يمل وغيرقادرفي وضعية جلوس للكتابة؟ كمربي  ماذا عليك فعله ؟
أ)  القيام  بأنشطَة حركية 
ب)مساعدته   تشجيعه على الكتابة",أ)  القيام  بأنشطَة حركية,true ,ب)مساعدته   تشجيعه على الكتابة,false ,,,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q13","
لتنمية مهارة التخطيط، يجب تنمية مهارات
أ.الحركية العامة 
ب. الحركية الدقيقة
ج.التمييز البصري و الحركي",أ.الحركية العامة,false ,ب. الحركية الدقيقة,false ,ج.التمييز البصري و الحركي,true ,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q14",يعتمد التمييز البصري على مراحل متعددة من بينها إكتشاف الأ شياء و الأشكال في العالم الخارجي,صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q15",يجب أن تكون قوة الحركة اكثرشدة من مهارة الحركة لإنجاز ,خطأ,false ,صحيح,true ,,,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q16"," إذا لاحضت أن الطفل  يبطأ في إنتاج  الخط،كمربي  ماذا عليك فعله ؟ 
أ) إعطاؤه الوقت الكافي  الإنجاز
ب)مساعدته على الإنجاز",أ) إعطاؤه الوقت الكافي  الإنجاز,true ,ب)مساعدته على الإنجاز,false ,,,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q17", الإشتغال على الرمل من اهم الوسائل و دعامات التخطيط,صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q18",ينتقل التخطيط من التمثيل الذهني إلى الإشتغال على دعامات  متعددة ,صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q19",ملصق التخطيط يعتمد جميع الخطوط في أول السنة الدراسية,خطأ,false ,صحيح,true ,,,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q20",  يعد اللعب من اهم الوسائل في التخطيط بنتميته للحركية الدقيقة,صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q21"," يتطلب  التحكم الحركي  معرفة صورة الجسم، وضعية الجلوس السليمة و المسك الجيد للقلم",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q22",تعتبر مرحلة إكتشاف  الخطوط أولى مراحل  التحكم الحركي,صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q23",تعتمد مرحلة  التمرين على استعمال الحركة و الحواس ,صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q24",تمتاز مرحلة التقوية التمرن جيدا على دعامةة واحدة فقط,خطأ,false ,صحيح,true ,,,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q25","  لا تتطلب مرحلة   إعادة الإ سثمار   دعامات متعددة و أدوات  متعددة
 ",خطأ,false ,صحيح,true ,,,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q26"," تمتاز مرحلة التنضيم :
أ. الدقة  في إعآدة إنتاج  و احترام القواد المتبعة
ب.  إكتشاف  الخطوط  ، و تسميتها
ج.  مقارنة الخطوط",أ. الدقة  في إعآدة إنتاج  و احترام القواد المتبعة,true ,"ب.  إكتشاف  الخطوط  ، و تسميتها",false ,ج.  مقارنة الخطوط,false ,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q27",تعتمد جميع مراحل  التحكم الحركي على التعبير اللغوي,صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q28",للإعداد للكتابة  يجب إتقان الخطوط فقط  دون  إدراك  اللمعنى,خطأ,false ,صحيح,true ,,,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q29"," من اهداف  التخطيط إلإنفتاح على المحيط الخارجي خاصة ؟
أ.التخطيط الجمالي
ب. .التخطيط  للإعداد للكتابة","أ.التخطيط الجمالي
",true ,ب. .التخطيط  للإعداد للكتابة,false ,,,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q30","يختلف التخطيط عن الكتابة :
أ. التخطيط له بعد حركي، رمزي و دلالي 
ب.  الكتابة لها بعد حركي،رمزي و دلالي","أ. التخطيط له بعد حركي، رمزي و دلالي",,"ب.  الكتابة لها بعد حركي،رمزي و دلالي",,,,,,,,,
FMPS_C007,التخطيط التربوي,التخطيط التربوي الاختبار النهائي,"
FMPS_C007_QG7
","
FMPS_C007_QG7
_Q31"," يساهم كل من آلتخطيط، الرسم و الكتابة  في الإعداد للكتابة   دون إلإنفتاح على المحيط الخارجي",خطأ,false ,صحيح,true ,,,,,,,,
FMPS_C008,اللعب في مرحلة التعليم الأولي 2024 ,اللعب في مرحلة التعليم الأولي 2024  الاختبار النهائي,FMPS_C008_QG8,FMPS_C008_QG8_Q1,"حدد العبارة المناسبة التي تبدو لك صحيحة :                                                                                                                                                                                                                                                                                                                                                                                                                                                     1-تقليص فترات اللعب تساعد على زيادة التركيز لدى الطفل
2-يُعتبر اللعب منهجًا بيداغوجيًا يعتمد على البحث والتحليل
3-يُعدّ اللعب عنصرًا أساسيًا في تجربة التعلم خلال مرحلة التعليم الأولي.
4-تساهم الألعاب الحركية في تطوير المهارات اللغوية للطفل.
5-تساعد الألعاب الإبداعية، مثل تشكيل الأشكال، في تنمية المهارات اللغوية لدى الطفل 
",#NAME?,false ,#NAME?,true ,#NAME?,true ,#NAME?,false ,"-تساعد الألعاب الإبداعية، مثل تشكيل الأشكال، في تنمية المهارات اللغوية لدى الطفل",false ,,
FMPS_C008,اللعب في مرحلة التعليم الأولي 2024 ,اللعب في مرحلة التعليم الأولي 2024  الاختبار النهائي,FMPS_C008_QG8,FMPS_C008_QG8_Q2,صحيح او  خطأ:يضفي إدماج التعلمات في اللعب عنصر التشويق والحماس على العملية التعليمية,صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C008,اللعب في مرحلة التعليم الأولي 2024 ,اللعب في مرحلة التعليم الأولي 2024  الاختبار النهائي,FMPS_C008_QG8,FMPS_C008_QG8_Q3,"صحيح او  خطأ:يمكن استغلال اللعب لتعزيز وتنمية المهارات الاجتماعية والعاطفية والإبداعية لدى الأطفال.
",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C008,اللعب في مرحلة التعليم الأولي 2024 ,اللعب في مرحلة التعليم الأولي 2024  الاختبار النهائي,FMPS_C008_QG8,FMPS_C008_QG8_Q4,"صحيح او  خطأ:يُعتبر اللعب أساساً لتنمية الوظائف الحسية الحركية وتحفيز الحواس، مثل تطوير حاسة الشم",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C008,اللعب في مرحلة التعليم الأولي 2024 ,اللعب في مرحلة التعليم الأولي 2024  الاختبار النهائي,FMPS_C008_QG8,FMPS_C008_QG8_Q5,"حدد العبارة المناسبة التي تبدو لك صحيحة : استخدام اللعب في التعلم يمكن من ؟

 -المساهمة في تنمية حاسة أساسية وهي حاسة السمع
تعزيز مهارات التعاون والتفاعل الاجتماعي وتنظيم العواطف
 
- يمكناستخدام  اللعب لترسيخ و تعزيز المهارات الحركية الدقيقة فقط. 

-  تشجيع الطفل على التحدث والاستماع والتواصل.

 - تثبيت وتعزيز المهارات الحركية الدقيقة فقط..
"," -المساهمة في تنمية حاسة أساسية وهي حاسة السمع

",false ,تعزيز مهارات التعاون والتفاعل الاجتماعي وتنظيم العواطف,true ,#NAME?,false ,#NAME?,true ,#NAME?,false ,,
FMPS_C008,اللعب في مرحلة التعليم الأولي 2024 ,اللعب في مرحلة التعليم الأولي 2024  الاختبار النهائي,FMPS_C008_QG8,FMPS_C008_QG8_Q6,"صحيح او  خطأ: اللعب لا يساعد الطفل بشكل مباشر على حل المشكلات، بل يُسهم في تنمية مهارات التفاوض، وتعزيز الثقة بالنفس، والتعلم من الأخطاء. ",خطأ,false ,صحيح,true ,,,,,,,,
FMPS_C008,اللعب في مرحلة التعليم الأولي 2024 ,اللعب في مرحلة التعليم الأولي 2024  الاختبار النهائي,FMPS_C008_QG8,FMPS_C008_QG8_Q7,صحيح او  خطأ: تختلف بيداغوجية اللعب عن المنهج التعليمي الذي يعتمد على اللعب والأنشطة التفاعلية لبناء التعلم وتحفيز الأطفال على المشاركة في العملية التعليمية. ,خطأ,false ,صحيح,true ,,,,,,,,
FMPS_C008,اللعب في مرحلة التعليم الأولي 2024 ,اللعب في مرحلة التعليم الأولي 2024  الاختبار النهائي,FMPS_C008_QG8,FMPS_C008_QG8_Q8,"صحيح او  خطأ:
في المرحلة العمرية المبكرة يُفضل استخدام المزيد من الأنشطة التفاعلية.
",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C008,اللعب في مرحلة التعليم الأولي 2024 ,اللعب في مرحلة التعليم الأولي 2024  الاختبار النهائي,FMPS_C008_QG8,FMPS_C008_QG8_Q9,"حدد العبارة المناسبة التي تبدو لك صحيحة : تقوم الأنشطة التفاعلية على بناء:
1- التعلم وتحفيز الأطفال دون سن الأربع سنوات على المشاركة في العملية التعليمية.
2-التعلم مع جعل الدروس أكثر تحدياً وتعقيداً للأطفال.
3- التعلم دون مراعاة احتياجات الأطفال.
4- التعلم وتحفيز الأطفال على الانخراط في العملية التعليمية
",#NAME?,false ,#NAME?,false ,#NAME?,false ,#NAME?,true ,,,,
