course_code,module_code,module_name,content_code,content_name,framework_languages,content_url,content_do_id,course_name
FMPS_C001,FMPS_C001_1,التواصل المهني,FMPS_C001_V01,التواصل المهني,"arabic;english,french",https://drive.google.com/file/d/1YxYbGL0octT3sHg3AhgHw_W6u6j536I1/view?usp=drive_link,do_2143197178119454721222,التواصل المهني
FMPS_C006,FMPS_C006_V10,ملصق الالوان,FMPS_C006_V10,ملصق الالوان,"arabic;english,french",https://drive.google.com/file/d/1gh2gm9ZyQ72yPmN517g9J7QX4_OKF8HG/view?usp=drive_link,do_2143197298838978561267,الملصقات التربوية 2024
FMPS_C006,FMPS_C006_V10,ملصق الالوان,FMPS_C006_QV10,الاختبار ملصق الالوان,"arabic;english,french",Video 10-quiz 10-les affichages ,,الملصقات التربوية 2024
FMPS_C006,FMPS_C006_V11,ملصق قواعد العيش,FMPS_C006_V11,ملصق قواعد العيش,"arabic;english,french",https://drive.google.com/file/d/1ZuggU1s6FNT3dxko9OwQqzc9XsJp4mC0/view?usp=drive_link,do_2143197300160839681268,الملصقات التربوية 2024
FMPS_C006,FMPS_C006_V11,ملصق قواعد العيش,FMPS_C006_QV11,الاختبار ملصق قواعد العيش,"arabic;english,french",https://drive.google.com/open?id=19pojPNqmdAi5Agw4nYvspeB5cgbRa8745VEJ5oJANxg&usp=drive_copy,,الملصقات التربوية 2024
FMPS_C006,FMPS_C006_G6,,FMPS_C006_QG6,الملصقات التربوية الاختبار النهائي,"arabic;english,french",https://docs.google.com/spreadsheets/d/1goU-6QooyShBSaKoUXUlYMcVDsVaO4k8N30wVIJG4oQ/edit?usp=drive_link,,الملصقات التربوية 2024
FMPS_C007,FMPS_C007_1,مفهوم التخطيط و أهدافه,FMPS_C007_V01,مفهوم التخطيط و أهدافه,"arabic;english,french",https://drive.google.com/file/d/12sBaXRS7FwymVSu6Hn5iP9gkM2gFXY5T/view?usp=drive_link,do_2143197301540536321269,التخطيط التربوي
FMPS_C007,FMPS_C007_1,مفهوم التخطيط و أهدافه,FMPS_C007_QV01,الاختبار مفهوم التخطيط و أهدافه,"arabic;english,french",VIDEO 1-quiz 1 - GRAPHISME ,,التخطيط التربوي
FMPS_C007,FMPS_C007_2,أنواع و أنشطة التخطيط,FMPS_C007_V02,أنواع و أنشطة التخطيط,"arabic;english,french",https://drive.google.com/file/d/1CnWG54aAgBsnB8rw0u65qoE6uqtveJzf/view?usp=drive_link,do_2143197303104798721270,التخطيط التربوي
FMPS_C007,FMPS_C007_2,أنواع و أنشطة التخطيط,FMPS_C007_QV02,الاختبار أنواع و أنشطة التخطيط,"arabic;english,french",VIDEO 1-quiz 1 - GRAPHISME ,,التخطيط التربوي
FMPS_C007,FMPS_C007_3,التحكم الحركي,FMPS_C007_V03,التحكم الحركي,"arabic;english,french",https://drive.google.com/file/d/1bRC3Vl8Z5g5efqEF9t06JK0PSq0G_Enb/view?usp=drive_link,do_2143197304927928321271,التخطيط التربوي
FMPS_C007,FMPS_C007_3,التحكم الحركي,FMPS_C007_QV03,الاختبار التحكم الحركي,"arabic;english,french",VIDEO 3-QUIZ3- graphisme ,,التخطيط التربوي
FMPS_C007,FMPS_C007_4,مراحل اكتساب التحكم الحركي,FMPS_C007_V04,مراحل اكتساب التحكم الحركي,"arabic;english,french",https://drive.google.com/file/d/1EJgc9AyZdHsgvAUJ6RMgGut2HrEyP8Mb/view?usp=drive_link,do_2143197306602782721272,التخطيط التربوي
FMPS_C007,FMPS_C007_4,مراحل اكتساب التحكم الحركي,FMPS_C007_QV04,الاختبار مراحل اكتساب التحكم الحركي,"arabic;english,french",VIDEO 4-quiz4-graphisme ,,التخطيط التربوي
FMPS_C007,FMPS_C007_5,محور التطبيقي للتخطيط,FMPS_C007_V05,محور التطبيقي للتخطيط,"arabic;english,french",https://drive.google.com/file/d/16oWDDSOb6cPi04NfiOVDHYuuD3s1rO_z/view?usp=drive_link,do_2143197308256174081273,التخطيط التربوي
FMPS_C007,FMPS_C007_5,محور التطبيقي للتخطيط,FMPS_C007_QV05,الاختبار محور التطبيقي للتخطيط,"arabic;english,french",VIDEO 4-quiz4-graphisme ,,التخطيط التربوي
FMPS_C008,FMPS_C008_1,العلاقة بين اللعب و التعلمات,FMPS_C008_V01,العلاقة بين اللعب و التعلمات,"arabic;english,french",https://drive.google.com/file/d/1VExts4utzTrEC2oFteg3XrwZSzdM3J49/view?usp=drive_link,do_2143197309595893761274,اللعب في مرحلة التعليم الأولي 2024
FMPS_C008,FMPS_C008_1,العلاقة بين اللعب و التعلمات,FMPS_C008_QV01,الاختبار العلاقة بين اللعب و التعلمات,"arabic;english,french",VIDEO 1-quiz1- les jeux ,,اللعب في مرحلة التعليم الأولي 2024
FMPS_C008,FMPS_C008_2,تعريف بيداغوجية اللعب,FMPS_C008_V02,تعريف بيداغوجية اللعب,"arabic;english,french",https://drive.google.com/file/d/1iHlILCO-UIlcybmO5cR-etf4nPV3MOTI/view?usp=drive_link,do_2143197311073320961275,اللعب في مرحلة التعليم الأولي 2024
FMPS_C008,FMPS_C008_2,تعريف بيداغوجية اللعب,FMPS_C008_QV02,الاختبار تعريف بيداغوجية اللعب,"arabic;english,french",video 2-quiz 2 - les jeux ,,اللعب في مرحلة التعليم الأولي 2024
FMPS_C008,FMPS_C008_3,أهداف الألعاب التربوية في التعليم الأولي,FMPS_C008_V03,أهداف الألعاب التربوية في التعليم الأولي,"arabic;english,french",https://drive.google.com/file/d/1c87gDegt_N33NMrg5lJj8oRUKPPbBN7t/view?usp=drive_link,do_2143197312399769601276,اللعب في مرحلة التعليم الأولي 2024
FMPS_C008,FMPS_C008_3,أهداف الألعاب التربوية في التعليم الأولي,FMPS_C008_QV03,الاختبار أهداف الألعاب التربوية في التعليم الأولي,"arabic;english,french",video 3-quiz3- les jeux ,,اللعب في مرحلة التعليم الأولي 2024
FMPS_C008,FMPS_C008_4,الألعاب التربوية التي يمكن استثمارها في قسم للتعليم الأولي,FMPS_C008_V04,الألعاب التربوية التي يمكن استثمارها في قسم للتعليم الأولي,"arabic;english,french",https://drive.google.com/file/d/11pghkB-wnJLaCM7mdBMCfM5UThLf-o2M/view?usp=drive_link,do_2143197313849835521277,اللعب في مرحلة التعليم الأولي 2024
FMPS_C008,FMPS_C008_4,الألعاب التربوية التي يمكن استثمارها في قسم للتعليم الأولي,FMPS_C008_QV04,الاختبار الألعاب التربوية التي يمكن استثمارها في قسم للتعليم الأولي,"arabic;english,french",vidéo 4- quiz 4- les jeux ,,اللعب في مرحلة التعليم الأولي 2024
FMPS_C008,FMPS_C008_5,الألعاب الحسية في التعليم الأولي,FMPS_C008_V05,الألعاب الحسية في التعليم الأولي,"arabic;english,french",https://drive.google.com/file/d/1mMsrWwiaSuhi7ghYo3DPfJ-TtEgqqu9m/view?usp=drive_link,do_2143197315251568641278,اللعب في مرحلة التعليم الأولي 2024
FMPS_C008,FMPS_C008_5,الألعاب الحسية في التعليم الأولي,FMPS_C008_QV05,الاختبار الألعاب الحسية في التعليم الأولي,"arabic;english,french",video 5-quiz5- les jeux ,,اللعب في مرحلة التعليم الأولي 2024
FMPS_C008,FMPS_C008_6,الألعاب الحسية في التي يمكن استثمارها في قسم التعليم الأولي,FMPS_C008_V06,الألعاب الحسية في التي يمكن استثمارها في قسم التعليم الأولي,"arabic;english,french",https://drive.google.com/file/d/1Jxgfy1x2REPE5J0gvKrctoOSXz-ls9ZI/view?usp=drive_link,do_2143197316645355521279,اللعب في مرحلة التعليم الأولي 2024
FMPS_C008,FMPS_C008_6,الألعاب الحسية في التي يمكن استثمارها في قسم التعليم الأولي,FMPS_C008_QV06,الاختبار الألعاب الحسية في التي يمكن استثمارها في قسم التعليم الأولي,"arabic;english,french",video 6- quiz6- les jeux ,,اللعب في مرحلة التعليم الأولي 2024
FMPS_C008,FMPS_C008_7,الألعاب الشعبية و أهدافها في التعليم الأولي,FMPS_C008_V07,الألعاب الشعبية و أهدافها في التعليم الأولي,"arabic;english,french",https://drive.google.com/file/d/1d9Mb7hkGVW965Z-EV5gBfiqLGUUsg0gp/view?usp=drive_link,do_2143197317995315201280,اللعب في مرحلة التعليم الأولي 2024
FMPS_C008,FMPS_C008_7,الألعاب الشعبية و أهدافها في التعليم الأولي,FMPS_C008_QV07,الاختبار الألعاب الشعبية و أهدافها في التعليم الأولي,"arabic;english,french",vidéo 7-quiz7-les jeux ,,اللعب في مرحلة التعليم الأولي 2024
FMPS_C008,FMPS_C008_8,الالعاب اللغوية و أهدافها في التعليم الأولي,FMPS_C008_V08,الالعاب اللغوية و أهدافها في التعليم الأولي,"arabic;english,french",https://drive.google.com/file/d/1f2RshSu8vezRFyLvllKAGhvamJMteYN5/view?usp=drive_link,do_2143197319415316481281,اللعب في مرحلة التعليم الأولي 2024
FMPS_C008,FMPS_C008_8,الالعاب اللغوية و أهدافها في التعليم الأولي,FMPS_C008_QV08,الاختبار الالعاب اللغوية و أهدافها في التعليم الأولي,"arabic;english,french",video 8-quiz8- les jeux ,,اللعب في مرحلة التعليم الأولي 2024
FMPS_C008,FMPS_C008_9,الالعاب اللغوية التي يمكن استثمارها في قسم للتعليم الأولي,FMPS_C008_V09,الالعاب اللغوية التي يمكن استثمارها في قسم للتعليم الأولي,"arabic;english,french",https://drive.google.com/file/d/1SQFv8mJVbgK-qYxO2Z5-nOBoWjd_FJOG/view?usp=drive_link,do_2143197320687288321282,اللعب في مرحلة التعليم الأولي 2024
FMPS_C008,FMPS_C008_9,الالعاب اللغوية التي يمكن استثمارها في قسم للتعليم الأولي,FMPS_C008_QV09,الاختبار الالعاب اللغوية التي يمكن استثمارها في قسم للتعليم الأولي,"arabic;english,french",video 9-quiz9- les jeux ,,اللعب في مرحلة التعليم الأولي 2024
FMPS_C008,FMPS_C008_G8,,FMPS_C008_QG8, اللعب في مرحلة التعليم الأولي 2024 الاختبار النهائي,"arabic;english,french",https://docs.google.com/spreadsheets/d/1PSNnpfP3t1bAOaJ3ucQwpaS_pZV8E6hcdQQPqOkIbX4/edit?usp=drive_link,,اللعب في مرحلة التعليم الأولي 2024
FMPS_C009,FMPS_C009_1,الأنشطة الإبداعية في التعليم الأولي,FMPS_C009_V01,الأنشطة الإبداعية في التعليم الأولي,"arabic;english,french",https://drive.google.com/file/d/1_D7D5f7WS7rdnd1sbacqftemO7FNOudx/view?usp=drive_link,do_2143197322137108481283,الأنشطة الابداعية
FMPS_C009,FMPS_C009_1,الأنشطة الإبداعية في التعليم الأولي,FMPS_C009_QV01,الاختبار الأنشطة الإبداعية في التعليم الأولي,"arabic;english,french",video 1-quiz1 -les AC,,الأنشطة الابداعية
FMPS_C009,FMPS_C009_2,دور الأنشطة الإبداعية في تنمية الإبداع لذا الطفل,FMPS_C009_V02,دور الأنشطة الإبداعية في تنمية الإبداع لذا الطفل,"arabic;english,french",https://drive.google.com/file/d/1QvxpzgynNMZpAAjmRLncV8q6wc7OHF1a/view?usp=drive_link,do_2143197323470929921284,الأنشطة الابداعية
FMPS_C009,FMPS_C009_2,دور الأنشطة الإبداعية في تنمية الإبداع لذا الطفل,FMPS_C009_QV02,الاختبار دور الأنشطة الإبداعية في تنمية الإبداع لذا الطفل,"arabic;english,french",VIDEO 2- quiz2_les AC,,الأنشطة الابداعية
FMPS_C009,FMPS_C009_3,دور المربي في تنمية الإبداع لذا الطفل,FMPS_C009_V03,دور المربي في تنمية الإبداع لذا الطفل,"arabic;english,french",https://drive.google.com/file/d/17gF0cv0gA6J-iLrNeeCNzRJl1l1L-BQr/view?usp=drive_link,do_2143197324790333441285,الأنشطة الابداعية
FMPS_C009,FMPS_C009_3,دور المربي في تنمية الإبداع لذا الطفل,FMPS_C009_QV03,الاختبار دور المربي في تنمية الإبداع لذا الطفل,"arabic;english,french",VIDEO 3-quiz 3- AC,,الأنشطة الابداعية
FMPS_C009,FMPS_C009_4,ربط الأنشطة الإبداعية والأنشطة التعليمية للطفل,FMPS_C009_V04,ربط الأنشطة الإبداعية والأنشطة التعليمية للطفل,"arabic;english,french",https://drive.google.com/file/d/1jC61_5uO9K_SrebwWNyPIe4Zu2Shjyf9/view?usp=drive_link,do_2143197326072791041286,الأنشطة الابداعية
FMPS_C009,FMPS_C009_4,ربط الأنشطة الإبداعية والأنشطة التعليمية للطفل,FMPS_C009_QV04,الاختبار ربط الأنشطة الإبداعية والأنشطة التعليمية للطفل,"arabic;english,french",VIDEO 4 -quiz 4-les ac,,الأنشطة الابداعية
FMPS_C009,FMPS_C009_5,تقنيات توظيف الأنشطة الإبداعية في التعليم الأولي,FMPS_C009_V05,تقنيات توظيف الأنشطة الإبداعية في التعليم الأولي,"arabic;english,french",https://drive.google.com/file/d/1DXY5_lCP4T7l7jDdw1wq29VdbUT47CQ5/view?usp=drive_link,do_2143197327427092481287,الأنشطة الابداعية
FMPS_C009,FMPS_C009_5,تقنيات توظيف الأنشطة الإبداعية في التعليم الأولي,FMPS_C009_QV05,الاختبار تقنيات توظيف الأنشطة الإبداعية في التعليم الأولي,"arabic;english,french",VIDEO 5-quiz5-les ac ,,الأنشطة الابداعية
FMPS_C009,FMPS_C009_G9,,FMPS_C009_QG9,الأنشطة الابداعية الاختبار النهائي ,"arabic;english,french",https://docs.google.com/spreadsheets/d/1ZQ4ultwVXwWyAjJb_FVTB_XbR-FW0HnRwzw1ZiWE2dI/edit?usp=drive_link,,الأنشطة الابداعية
FMPS_C010,FMPS_C010_1,التفتح اللغوي في مرحلة التعليم الأولي,FMPS_C010_V01,التفتح اللغوي في مرحلة التعليم الأولي,"arabic;english,french",https://drive.google.com/file/d/1tnfHB4eNlNVuV4hibhW-ZIvhgJM938a1/view?usp=drive_link,do_2143197328732733441288,النشطة التفتح اللغوي
FMPS_C010,FMPS_C010_1,التفتح اللغوي في مرحلة التعليم الأولي,FMPS_C010_QV01,الاختبار التفتح اللغوي في مرحلة التعليم الأولي,"arabic;english,french",VIDEO 1- quiz 1 - LEVEIL LINGUISTIQUE,,النشطة التفتح اللغوي
FMPS_C010,FMPS_C010_2,التفتح اللغوي وتعلم اللغات,FMPS_C010_V02,التفتح اللغوي وتعلم اللغات,"arabic;english,french",https://drive.google.com/file/d/1aIKyIIbgkRNjQCODEPO-goNdO1ZVoGVm/view?usp=drive_link,do_2143197330376867841289,النشطة التفتح اللغوي
FMPS_C010,FMPS_C010_2,التفتح اللغوي وتعلم اللغات,FMPS_C010_QV02,الاختبار التفتح اللغوي وتعلم اللغات,"arabic;english,french",VIDEO 2-quiz2- eveil,,النشطة التفتح اللغوي
FMPS_C010,FMPS_C010_3,كيفية التفاعل مع الأطفال بإستخدام اللغات,FMPS_C010_V03,كيفية التفاعل مع الأطفال بإستخدام اللغات,"arabic;english,french",https://drive.google.com/file/d/1bVJPiyq78QCuYuSsZFWO-c9VaUyMRSi2/view?usp=drive_link,do_2143197331800064001290,النشطة التفتح اللغوي
FMPS_C010,FMPS_C010_3,كيفية التفاعل مع الأطفال بإستخدام اللغات,FMPS_C010_QV03,الاختبار كيفية التفاعل مع الأطفال بإستخدام اللغات,"arabic;english,french",video 3-quiz3-eveil,,النشطة التفتح اللغوي
FMPS_C010,FMPS_C010_4,التفتح اللغوي عمليا,FMPS_C010_V04,التفتح اللغوي عمليا,"arabic;english,french",https://drive.google.com/file/d/1VijJcSfQNeFCHXVUMCiPRF6qN30ZK8k0/view?usp=drive_link,do_2143197333345566721291,النشطة التفتح اللغوي
FMPS_C010,FMPS_C010_4,التفتح اللغوي عمليا,FMPS_C010_QV04,الاختبار التفتح اللغوي عمليا,"arabic;english,french",video 4-quiz4- eveil linguuistique,,النشطة التفتح اللغوي
FMPS_C010,FMPS_C010_5,خاتمة,FMPS_C010_V05,خاتمة,"arabic;english,french",https://drive.google.com/file/d/1vBhSVj6DBNF_nDrO3UfxmCgZI7KHd81i/view?usp=drive_link,do_2143197334804971521292,النشطة التفتح اللغوي
FMPS_C010,FMPS_C010_5,خاتمة,FMPS_C010_QV05,الاختبار خاتمة,"arabic;english,french",video 5-quiz 5- eveil luiguistique,,النشطة التفتح اللغوي
FMPS_C010,FMPS_C010_G10,,FMPS_C010_QG10,النشطة التفتح اللغوي الاختبار النهائي,"arabic;english,french",https://docs.google.com/spreadsheets/d/18PSErIBprovWROnYSd6A-l4ZtU2FSBPkbIcxVMlc6ng/edit?usp=drive_link,,النشطة التفتح اللغوي
FMPS_C011,FMPS_C011_1,الاستعداد للقراءة في مرحلة التعليم الأولي,FMPS_C011_V01,الاستعداد للقراءة في مرحلة التعليم الأولي,"arabic;english,french",https://drive.google.com/file/d/1Fvh2X-e4FbDn4Rw13JzQsy8kNq3nPbKS/view?usp=drive_link,do_2143197336046387201293,الاستعداد للقرأة
FMPS_C011,FMPS_C011_1,الاستعداد للقراءة في مرحلة التعليم الأولي,FMPS_C011_QV01,الاختبار الاستعداد للقراءة في مرحلة التعليم الأولي,"arabic;english,french",VIDEO 1- quiz 1-lecture,,الاستعداد للقرأة
FMPS_C011,FMPS_C011_2,التعرف على مهارات القراءة,FMPS_C011_V02,التعرف على مهارات القراءة,"arabic;english,french",https://drive.google.com/file/d/1yp5CDLH4mfpCu933G6aU3KnmEaiFyif8/view?usp=drive_link,do_2143197337444515841294,الاستعداد للقرأة
FMPS_C011,FMPS_C011_2,التعرف على مهارات القراءة,FMPS_C011_QV02,الاختبار التعرف على مهارات القراءة,"arabic;english,french",video 2-quiz2-lecture,,الاستعداد للقرأة
FMPS_C011,FMPS_C011_3,التعرف على وضعيات استمرارية مهارة القراءة,FMPS_C011_V03,التعرف على وضعيات استمرارية مهارة القراءة,"arabic;english,french",https://drive.google.com/file/d/11YP0nHRrlynE4lA3DIADjd8ZRqtqn24R/view?usp=drive_link,do_2143197338813562881295,الاستعداد للقرأة
FMPS_C011,FMPS_C011_3,التعرف على وضعيات استمرارية مهارة القراءة,FMPS_C011_QV03,الاختبار التعرف على وضعيات استمرارية مهارة القراءة,"arabic;english,french",video 3-quiz3- lecture,,الاستعداد للقرأة
FMPS_C011,FMPS_C011_4,أنواع الصور التعليمية,FMPS_C011_V04,أنواع الصور التعليمية,"arabic;english,french",https://drive.google.com/file/d/1bE8ZVRaRtuognIredAMhc3-JM0oCMox5/view?usp=drive_link,do_2143197340160491521296,الاستعداد للقرأة
FMPS_C011,FMPS_C011_4,أنواع الصور التعليمية,FMPS_C011_QV04,الاختبار أنواع الصور التعليمية,"arabic;english,french",video 4-quiz4-lecture,,الاستعداد للقرأة
FMPS_C011,FMPS_C011_5,دور المربي في تطوير مهارة القراءة لذى الطفل,FMPS_C011_V05,دور المربي في تطوير مهارة القراءة لذى الطفل,"arabic;english,french",https://drive.google.com/file/d/11Zq5JPuSXkjxgjemXc-iPOfjaROIXY2_/view?usp=drive_link,do_2143197341727784961297,الاستعداد للقرأة
FMPS_C011,FMPS_C011_5,دور المربي في تطوير مهارة القراءة لذى الطفل,FMPS_C011_QV05,الاختبار دور المربي في تطوير مهارة القراءة لذى الطفل,"arabic;english,french",video 5-quiz5-lecture,,الاستعداد للقرأة
FMPS_C011,FMPS_C011_G11,,FMPS_C011_QG11,الاستعداد للقرأة QUZI GLOBAL,"arabic;english,french",https://docs.google.com/spreadsheets/d/1B-R6bC9RnjVkARNtwMPlEbUGlUljxRB0Y7RFthQnJyg/edit?usp=drive_link,,الاستعداد للقرأة
FMPS_C012,FMPS_C012_1,مقدمة,FMPS_C012_V01,مقدمة,"arabic;english,french",https://drive.google.com/file/d/1hHzx-ZygC34AdqoRabUEYbohthAJgrhS/view?usp=drive_link,do_2143197343091425281298,التفتح العلمي والتكنولوجي
FMPS_C012,FMPS_C012_1,مقدمة,FMPS_C012_QV01,الاختبار مقدمة,"arabic;english,french",video 1- quiz 1-eveil scientifique,,التفتح العلمي والتكنولوجي
FMPS_C012,FMPS_C012_2,تنمية مهارات التفتح العلمي و التكنولوجي عند الطفل,FMPS_C012_V02,تنمية مهارات التفتح العلمي و التكنولوجي عند الطفل,"arabic;english,french",https://drive.google.com/file/d/1CJOTlfI37no--gzvU_JqG4i2dZyo2dvl/view?usp=drive_link,do_2143197348226908161299,التفتح العلمي والتكنولوجي
FMPS_C012,FMPS_C012_2,تنمية مهارات التفتح العلمي و التكنولوجي عند الطفل,FMPS_C012_QV02,الاختبار تنمية مهارات التفتح العلمي و التكنولوجي عند الطفل,"arabic;english,french",video 2-quiz2- l'eveil scientifique,,التفتح العلمي والتكنولوجي
FMPS_C012,FMPS_C012_3,إعداد وتنفيد انشطة التفتح العلمي والتكنولوجي,FMPS_C012_V03,إعداد وتنفيد انشطة التفتح العلمي والتكنولوجي,"arabic;english,french",https://drive.google.com/file/d/1LaOWKpFxzvn0SGKoKCnrpL6sQKDJmUlr/view?usp=drive_link,do_2143197349969510401300,التفتح العلمي والتكنولوجي
FMPS_C012,FMPS_C012_3,إعداد وتنفيد انشطة التفتح العلمي والتكنولوجي,FMPS_C012_QV03,الاختبار إعداد وتنفيد انشطة التفتح العلمي والتكنولوجي,"arabic;english,french",video 3- quiz3- leveil scientifique,,التفتح العلمي والتكنولوجي
FMPS_C012,FMPS_C012_4,انشطة التفتح العلمي,FMPS_C012_V04,انشطة التفتح العلمي,"arabic;english,french",https://drive.google.com/file/d/1cKX7K4XhYRjIElsWxa1BXNp7IZqEuLvg/view?usp=drive_link,do_2143197351532134401301,التفتح العلمي والتكنولوجي
FMPS_C012,FMPS_C012_4,انشطة التفتح العلمي,FMPS_C012_QV04,الاختبار انشطة التفتح العلمي,"arabic;english,french",video 4-quiz4-leveil scientifique,,التفتح العلمي والتكنولوجي
FMPS_C012,FMPS_C012_5,انشطة التفتح التكنولوجي,FMPS_C012_V05,انشطة التفتح التكنولوجي,"arabic;english,french",https://drive.google.com/file/d/1U-vgKC1_BvCW_A0G6UiGFUKSbGJTR4VW/view?usp=drive_link,do_2143197352930181121302,التفتح العلمي والتكنولوجي
FMPS_C012,FMPS_C012_5,انشطة التفتح التكنولوجي,FMPS_C012_QV05,الاختبار انشطة التفتح التكنولوجي,"arabic;english,french",vidéo 5-quiz5- leveil scientiFIQUE,,التفتح العلمي والتكنولوجي
FMPS_C012,FMPS_C012_G12,,FMPS_C012_QG12,التفتح العلمي والتكنولوجي الاختبار النهائي,"arabic;english,french",https://docs.google.com/spreadsheets/d/1FWuG-Ms7mlCu5bnydDp6wkJhTJobGz8pcQY23EmPDB4/edit?usp=drive_link,,التفتح العلمي والتكنولوجي
FMPS_C013,FMPS_C013_1,التربية النفسية الحركية,FMPS_C013_V01,التربية النفسية الحركية,"arabic;english,french",https://drive.google.com/file/d/1bMiE9r6uxR9esKa0NiGqOa7d4amGWl5i/view?usp=drive_link,do_2143197354397859841303,الأنشطة الحسحركية
FMPS_C013,FMPS_C013_1,التربية النفسية الحركية,FMPS_C013_QV01,الاختبار التربية النفسية الحركية,"arabic;english,french",video 1-quiz1,,الأنشطة الحسحركية
FMPS_C013,FMPS_C013_2,أهداف التربية النفسية الحركية,FMPS_C013_V02,أهداف التربية النفسية الحركية,"arabic;english,french",https://drive.google.com/file/d/1o7aq7IlZcB9z95u12JRLtIuiR-Ut9mj6/view?usp=drive_link,do_2143197355838177281304,الأنشطة الحسحركية
FMPS_C013,FMPS_C013_2,أهداف التربية النفسية الحركية,FMPS_C013_QV02,الاختبار أهداف التربية النفسية الحركية,"arabic;english,french",video 2-quiz 2,,الأنشطة الحسحركية
FMPS_C013,FMPS_C013_3,لعبة القط والفأر,FMPS_C013_V03,لعبة القط والفأر,"arabic;english,french",https://drive.google.com/file/d/1JpScTCyG21R1DrvSXM4BRhl4TPTzKzLJ/view?usp=drive_link,do_2143197357201162241305,الأنشطة الحسحركية
FMPS_C013,FMPS_C013_3,لعبة القط والفأر,FMPS_C013_QV03,الاختبار لعبة القط والفأر,"arabic;english,french",VIDEO 3-QUIZ3,,الأنشطة الحسحركية
FMPS_C013,FMPS_C013_4,لعبة متاهة الصلصال,FMPS_C013_V04,لعبة متاهة الصلصال,"arabic;english,french",https://drive.google.com/file/d/1k38PrlRPcmL7eOsimmPbF0u7IkktUA9e/view?usp=drive_link,do_2143197358713896961306,الأنشطة الحسحركية
FMPS_C013,FMPS_C013_4,لعبة متاهة الصلصال,FMPS_C013_QV04,الاختبار لعبة متاهة الصلصال,"arabic;english,french",VIDEO 4-quiz 4,,الأنشطة الحسحركية
FMPS_C013,FMPS_C013_5,لعبة الثعلب الهارب,FMPS_C013_V05,لعبة الثعلب الهارب,"arabic;english,french",https://drive.google.com/file/d/1PkfPZztuLYmzB1iR6m3A0LYS3Er3vpET/view?usp=drive_link,do_2143197360278487041307,الأنشطة الحسحركية
FMPS_C013,FMPS_C013_5,لعبة الثعلب الهارب,FMPS_C013_QV05,الاختبار لعبة الثعلب الهارب,"arabic;english,french",video 5-quiz5,,الأنشطة الحسحركية
FMPS_C013,FMPS_C013_6,لعبة كرة الأصدقاء,FMPS_C013_V06,لعبة كرة الأصدقاء,"arabic;english,french",https://drive.google.com/file/d/18rhSlGZ2nehSHVfntym0umBtxUxcn_9-/view?usp=drive_link,do_2143197361958092801308,الأنشطة الحسحركية
FMPS_C013,FMPS_C013_6,لعبة كرة الأصدقاء,FMPS_C013_QV06,الاختبار لعبة كرة الأصدقاء,"arabic;english,french",VIDEO 6-quiz6,,الأنشطة الحسحركية
FMPS_C013,FMPS_C013_G13,,FMPS_C013_QG13,الأنشطة الحسحركية الاختبار النهائي,"arabic;english,french",https://docs.google.com/spreadsheets/d/1FWuG-Ms7mlCu5bnydDp6wkJhTJobGz8pcQY23EmPDB4/edit?usp=drive_link,,الأنشطة الحسحركية
FMPS_C014,FMPS_C014_1,النمو الاجتماعي العاطفي في مرحلة التعليم الأولي,FMPS_C014_V01,النمو الاجتماعي العاطفي في مرحلة التعليم الأولي,"arabic;english,french",https://drive.google.com/file/d/1Hb6XA-XeInL--EeH-99LVRlD5BftKLPX/view?usp=drive_link,do_2143197363396034561309,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي
FMPS_C014,FMPS_C014_1,النمو الاجتماعي العاطفي في مرحلة التعليم الأولي,FMPS_C014_QV01,الاختبار النمو الاجتماعي العاطفي في مرحلة التعليم الأولي,"arabic;english,french",VIDEO 1-quiz1,,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي
FMPS_C014,FMPS_C014_2,أهمية العواطف في التعلم ونمو الطفل,FMPS_C014_V02,أهمية العواطف في التعلم ونمو الطفل,"arabic;english,french",https://drive.google.com/file/d/11K6lXzLbLZiMiEKR0IgGlB3LKfvcJi3C/view?usp=drive_link,do_2143197365175336961310,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي
FMPS_C014,FMPS_C014_2,أهمية العواطف في التعلم ونمو الطفل,FMPS_C014_QV02,الاختبار أهمية العواطف في التعلم ونمو الطفل,"arabic;english,french",VIDEO 2-quiz2,,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي
FMPS_C014,FMPS_C014_3,الذكاء العاطفي في مرحلة التعليم الأولي,FMPS_C014_V03,الذكاء العاطفي في مرحلة التعليم الأولي,"arabic;english,french",https://drive.google.com/file/d/15gaVGhDVBUj9j_pwMFUPEYKltzOUiqTW/view?usp=drive_link,do_2143197367483924481311,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي
FMPS_C014,FMPS_C014_3,الذكاء العاطفي في مرحلة التعليم الأولي,FMPS_C014_QV03,الاختبار الذكاء العاطفي في مرحلة التعليم الأولي,"arabic;english,french",VIDEO 3-QUIZ3,,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي
